Student ID,Question ID,difficulty,correct,Response Time,topic,difficulty_encoded,global_correctness,avg_response_time,questions_answered_so_far,topic_correctness,easy_correct_avg,medium_correct_avg,hard_correct_avg,topic_questions_seen,topic_familiarity,num_words,qstn_complexity
0,109,medium,0,24999,16,2,0.6410256410256411,16937.423076923078,78,1.0,0.8148148148148148,0.5,0.07142857142857142,1,1,17,10.47529411764706
0,110,easy,1,14338,9,1,0.6329113924050633,17039.46835443038,79,0.7,0.8148148148148148,0.45454545454545453,0.07142857142857142,10,1,11,8.009090909090911
0,111,medium,0,25736,9,2,0.6375,17005.7,80,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.07142857142857142,11,1,18,10.441111111111113
0,112,easy,0,26223,2,1,0.6296296296296297,17113.48148148148,81,0.5,0.8181818181818182,0.4166666666666667,0.07142857142857142,2,1,20,12.270000000000003
0,113,easy,1,16554,9,1,0.6219512195121951,17224.573170731706,82,0.6666666666666666,0.8035714285714286,0.4166666666666667,0.07142857142857142,12,1,19,10.451578947368422
0,114,easy,1,22272,9,1,0.6265060240963856,17216.493975903613,83,0.6923076923076923,0.8070175438596491,0.4166666666666667,0.07142857142857142,13,1,14,9.255714285714287
0,115,easy,1,14338,9,1,0.6309523809523809,17276.678571428572,84,0.7142857142857143,0.8103448275862069,0.4166666666666667,0.07142857142857142,14,1,25,14.456
0,116,easy,1,16893,9,1,0.6352941176470588,17242.105882352942,85,0.7333333333333333,0.8135593220338984,0.4166666666666667,0.07142857142857142,15,1,20,11.090000000000003
0,117,easy,1,11208,9,1,0.6395348837209303,17238.04651162791,86,0.75,0.8166666666666667,0.4166666666666667,0.07142857142857142,16,1,8,6.705000000000002
0,118,hard,0,19962,2,3,0.6436781609195402,17168.735632183907,87,0.3333333333333333,0.819672131147541,0.4166666666666667,0.07142857142857142,3,1,18,12.407777777777778
0,119,hard,0,24498,9,3,0.6363636363636364,17200.477272727272,88,0.7647058823529411,0.819672131147541,0.4166666666666667,0.06666666666666667,17,1,9,4.964444444444446
0,120,easy,1,14458,9,1,0.6292134831460674,17282.47191011236,89,0.7222222222222222,0.819672131147541,0.4166666666666667,0.0625,18,1,18,15.030000000000001
0,121,easy,1,11553,9,1,0.6333333333333333,17251.088888888888,90,0.7368421052631579,0.8225806451612904,0.4166666666666667,0.0625,19,1,12,10.723333333333333
0,122,hard,1,29253,1,3,0.6373626373626373,17188.472527472528,91,0.5,0.8253968253968254,0.4166666666666667,0.0625,0,0,9,6.2755555555555596
0,123,easy,1,13482,1,1,0.6413043478260869,17319.608695652172,92,1.0,0.8253968253968254,0.4166666666666667,0.11764705882352941,1,1,11,9.081818181818182
0,124,easy,1,13170,1,1,0.6451612903225806,17278.344086021505,93,1.0,0.828125,0.4166666666666667,0.11764705882352941,2,1,13,13.98769230769231
0,125,easy,1,11553,0,1,0.648936170212766,17234.63829787234,94,0.5,0.8307692307692308,0.4166666666666667,0.11764705882352941,0,0,12,13.673333333333336
0,126,easy,1,17712,1,1,0.6526315789473685,17174.831578947367,95,1.0,0.8333333333333334,0.4166666666666667,0.11764705882352941,3,1,11,12.3
0,127,medium,1,27483,1,2,0.65625,17180.427083333332,96,1.0,0.835820895522388,0.4166666666666667,0.11764705882352941,4,1,12,9.740000000000002
0,128,easy,0,19905,1,1,0.6597938144329897,17286.639175257733,97,1.0,0.835820895522388,0.46153846153846156,0.11764705882352941,5,1,10,4.830000000000002
